@relation letter-recognition-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute lettr {T,I,D,N,G,S,B,A,J,M,X,O,R,F,C,H,W,L,P,E,V,Y,Q,U,K,Z}
@attribute ' x_box' numeric
@attribute ' y_box' numeric
@attribute ' width' numeric
@attribute ' high' numeric
@attribute ' onpix' numeric
@attribute ' x_bar' numeric
@attribute ' y_bar' numeric
@attribute ' x2bar' numeric
@attribute ' y2bar' numeric
@attribute ' xybar' numeric
@attribute ' x2ybr' numeric
@attribute ' xy2br' numeric
@attribute ' x_ege' numeric
@attribute ' xegvy' numeric
@attribute ' y_ege' numeric
@attribute ' yegvx' numeric

@data
X,0.133333,0.066667,0.133333,0.066667,0,0.466667,0.466667,0.266667,0.266667,0.466667,0.4,0.533333,0.2,0.533333,0.266667,8
G,0.6,0.866667,0.533333,0.533333,0.266667,0.533333,0.2,0.266667,0.2,0.533333,0.266667,0.333333,0.266667,0.466667,0.333333,9
Q,0.066667,0.133333,0.133333,0.2,0.133333,0.533333,0.533333,0.333333,0.133333,0.533333,0.4,0.533333,0.133333,0.6,0.133333,8
Z,0.133333,0.333333,0.266667,0.266667,0.133333,0.466667,0.533333,0.133333,0.6,0.733333,0.4,0.533333,0.066667,0.533333,0.4,8
K,0.333333,0.6,0.466667,0.466667,0.333333,0.6,0.466667,0.133333,0.466667,0.666667,0.2,0.533333,0.266667,0.6,0.266667,10
T,0.333333,0.533333,0.4,0.466667,0.333333,0.333333,0.466667,0.2,0.533333,0.533333,0.466667,0.666667,0.2,0.266667,0.533333,5
J,0.066667,0.266667,0.2,0.2,0.066667,0.6,0.333333,0.2,0.4,0.933333,0.333333,0.666667,0,0.466667,0,8
U,0.2,0.533333,0.333333,0.4,0.2,0.266667,0.666667,0.466667,0.4,0.666667,0.666667,0.6,0.2,0.6,0.066667,8
R,0.133333,0.266667,0.133333,0.2,0.133333,0.466667,0.466667,0.333333,0.333333,0.4,0.333333,0.466667,0.133333,0.466667,0.266667,8
Q,0.2,0.266667,0.266667,0.333333,0.2,0.533333,0.533333,0.4,0.133333,0.333333,0.466667,0.666667,0.2,0.6,0.4,10
O,0.266667,0.333333,0.4,0.533333,0.2,0.4,0.4,0.6,0.533333,0.4,0.333333,0.4,0.2,0.533333,0.266667,8
N,0.2,0.266667,0.4,0.2,0.133333,0.533333,0.6,0.2,0.333333,0.666667,0.266667,0.333333,0.333333,0.6,0.066667,7
F,0.333333,0.666667,0.333333,0.466667,0.133333,0.066667,0.8,0.333333,0.333333,0.8,0.733333,0.533333,0,0.533333,0.133333,5
M,0.533333,0.533333,0.733333,0.466667,0.8,0.533333,0.533333,0.266667,0.266667,0.466667,0.4,0.466667,0.8,0.466667,0.533333,3
V,0.133333,0.466667,0.266667,0.333333,0.133333,0.466667,0.733333,0.2,0.266667,0.466667,0.733333,0.533333,0.133333,0.666667,0.066667,8
S,0.2,0.533333,0.266667,0.4,0.2,0.466667,0.466667,0.466667,0.333333,0.466667,0.4,0.533333,0.133333,0.533333,0.533333,7
C,0.266667,0.4,0.333333,0.266667,0.133333,0.266667,0.533333,0.4,0.6,0.666667,0.666667,0.8,0.066667,0.533333,0.2,7
U,0.2,0.4,0.2,0.266667,0.066667,0.466667,0.333333,0.866667,0.333333,0.466667,0.866667,0.533333,0.2,0.6,0,8
M,0.4,0.466667,0.6,0.4,0.666667,0.466667,0.4,0.266667,0.266667,0.466667,0.4,0.533333,0.8,0.6,0.333333,5
A,0.2,0.533333,0.333333,0.4,0.333333,0.533333,0.533333,0.4,0.266667,0.4,0.4,0.533333,0.2,0.466667,0.4,4
N,0.2,0.333333,0.333333,0.2,0.133333,0.4,0.6,0.133333,0.266667,0.666667,0.466667,0.466667,0.333333,0.533333,0.066667,8
M,0.333333,0.533333,0.4,0.4,0.466667,0.466667,0.6,0.4,0.266667,0.4,0.4,0.533333,0.6,0.6,0.533333,10
S,0.2,0.466667,0.266667,0.333333,0.2,0.466667,0.466667,0.333333,0.466667,0.333333,0.4,0.666667,0,0.6,0.533333,7
H,0.4,0.733333,0.4,0.533333,0.2,0.466667,0.333333,1,0.066667,0.466667,0.6,0.533333,0.2,0.533333,0,8
V,0.266667,0.466667,0.266667,0.333333,0.133333,0.133333,0.8,0.2,0.2,0.733333,0.733333,0.533333,0.133333,0.666667,0.066667,8
M,0.466667,0.733333,0.533333,0.533333,0.466667,0.466667,0.333333,0.8,0.066667,0.533333,0.533333,0.533333,0.666667,0.333333,0.133333,10
R,0.466667,0.866667,0.466667,0.466667,0.4,0.333333,0.6,0.2,0.333333,0.466667,0.266667,0.6,0.4,0.466667,0.4,6
G,0.2,0.466667,0.266667,0.333333,0.2,0.466667,0.466667,0.466667,0.4,0.466667,0.333333,0.733333,0.066667,0.533333,0.266667,10
O,0.133333,0.2,0.2,0.133333,0.066667,0.533333,0.466667,0.4,0.266667,0.6,0.4,0.6,0.133333,0.533333,0.2,8
J,0.2,0.466667,0.333333,0.533333,0.333333,0.6,0.533333,0.266667,0.266667,0.466667,0.4,0.6,0.2,0.466667,0.533333,6
F,0.266667,0.6,0.4,0.466667,0.466667,0.466667,0.6,0.066667,0.333333,0.6,0.4,0.333333,0.2,0.6,0.266667,3
D,0.133333,0.2,0.133333,0.066667,0.066667,0.466667,0.466667,0.4,0.4,0.466667,0.4,0.333333,0.133333,0.533333,0.133333,7
X,0.133333,0.2,0.266667,0.133333,0.133333,0.466667,0.466667,0.2,0.6,0.4,0.4,0.533333,0.133333,0.533333,0.333333,8
T,0.133333,0.266667,0.2,0.133333,0.066667,0.533333,0.733333,0.133333,0.466667,0.4,0.733333,0.533333,0.066667,0.666667,0.066667,8
M,0.333333,0.466667,0.333333,0.333333,0.266667,0.466667,0.333333,0.733333,0,0.533333,0.533333,0.533333,0.533333,0.333333,0.066667,10
Q,0.4,0.666667,0.533333,0.466667,0.466667,0.533333,0.333333,0.466667,0.266667,0.333333,0.466667,0.666667,0.4,0.4,0.533333,9
K,0.133333,0.4,0.2,0.266667,0.066667,0.2,0.466667,0.466667,0.2,0.466667,0.466667,0.733333,0.2,0.533333,0.133333,10
M,0.333333,0.466667,0.466667,0.4,0.466667,0.333333,0.533333,0.333333,0.2,0.4,0.333333,0.533333,0.6,0.466667,0.333333,7
E,0.133333,0.333333,0.266667,0.2,0.133333,0.4,0.466667,0.066667,0.533333,0.733333,0.4,0.6,0.133333,0.533333,0.266667,8
F,0.266667,0.533333,0.333333,0.4,0.333333,0.466667,0.6,0.4,0.266667,0.533333,0.333333,0.533333,0.2,0.733333,0.6,10
U,0.666667,0.8,0.533333,0.4,0.266667,0.4,0.333333,0.333333,0.4,0.2,0.533333,0.466667,0.333333,0.6,0.133333,6
H,0.4,0.533333,0.6,0.4,0.333333,0.533333,0.466667,0.2,0.4,0.666667,0.333333,0.466667,0.2,0.533333,0.2,7
P,0.066667,0.066667,0.133333,0.066667,0,0.333333,0.733333,0.466667,0.133333,0.6,0.4,0.266667,0.066667,0.6,0.2,8
L,0.6,0.866667,0.466667,0.466667,0.266667,0.6,0.133333,0.266667,0.266667,0.8,0.333333,0.866667,0.133333,0.466667,0.4,9
F,0.2,0.466667,0.266667,0.333333,0.266667,0.4,0.6,0.133333,0.4,0.6,0.6,0.4,0.066667,0.666667,0.266667,7
M,0.4,0.733333,0.533333,0.4,0.333333,0.666667,0.2,0.266667,0.133333,0.666667,0.133333,0.6,0.6,0.066667,0.066667,8
K,0.4,0.666667,0.6,0.533333,0.533333,0.666667,0.333333,0.133333,0.4,0.6,0.133333,0.466667,0.533333,0.4,0.466667,12
W,0.2,0.266667,0.266667,0.2,0.133333,0.333333,0.666667,0.2,0.133333,0.6,0.533333,0.466667,0.4,0.733333,0.066667,6
R,0.333333,0.266667,0.333333,0.466667,0.2,0.333333,0.666667,0.6,0.2,0.466667,0.333333,0.533333,0.2,0.533333,0.4,11
J,0.066667,0.2,0.133333,0.133333,0.066667,0.733333,0.4,0.133333,0.4,0.733333,0.2,0.466667,0,0.466667,0,8
G,0.4,0.6,0.4,0.4,0.266667,0.4,0.466667,0.4,0.4,0.6,0.466667,0.8,0.133333,0.6,0.266667,9
Z,0.266667,0.6,0.333333,0.466667,0.266667,0.6,0.4,0.4,0.666667,0.466667,0.333333,0.4,0.066667,0.466667,0.533333,8
O,0.2,0.133333,0.266667,0.2,0.2,0.466667,0.466667,0.466667,0.333333,0.466667,0.4,0.533333,0.133333,0.533333,0.2,8
H,0.133333,0.2,0.2,0.133333,0.133333,0.466667,0.533333,0.333333,0.4,0.466667,0.4,0.533333,0.2,0.533333,0.133333,8
W,0.4,0.533333,0.4,0.4,0.266667,0.333333,0.733333,0.2,0.2,0.6,0.533333,0.466667,0.466667,0.733333,0.133333,6
G,0.333333,0.6,0.466667,0.466667,0.333333,0.333333,0.4,0.466667,0.466667,0.466667,0.333333,0.866667,0.266667,0.6,0.333333,8
T,0.2,0.133333,0.266667,0.266667,0.133333,0.466667,0.8,0.2,0.4,0.466667,0.733333,0.533333,0.133333,0.733333,0.066667,7
M,0.066667,0,0.133333,0.066667,0.066667,0.466667,0.4,0.6,0,0.466667,0.533333,0.533333,0.4,0.4,0,8
K,0.133333,0.2,0.266667,0.066667,0.133333,0.266667,0.533333,0.133333,0.4,0.666667,0.666667,0.733333,0.133333,0.533333,0.133333,6
X,0.2,0.466667,0.266667,0.333333,0.133333,0.466667,0.466667,0.266667,0.266667,0.466667,0.4,0.533333,0.2,0.533333,0.266667,8
P,0.666667,1,0.533333,0.533333,0.266667,0.466667,0.6,0.4,0.2,0.733333,0.266667,0.333333,0.333333,0.6,0.266667,7
P,0.266667,0.4,0.333333,0.266667,0.2,0.6,0.466667,0.133333,0.333333,0.866667,0.266667,0.333333,0.066667,0.666667,0.2,9
Z,0.133333,0.2,0.133333,0.133333,0.133333,0.466667,0.466667,0.333333,0.533333,0.4,0.4,0.533333,0.066667,0.533333,0.4,8
J,0.133333,0.133333,0.2,0.266667,0.066667,0.666667,0.4,0.133333,0.466667,0.8,0.266667,0.6,0.066667,0.4,0.066667,7
N,0.333333,0.6,0.466667,0.466667,0.533333,0.6,0.466667,0.266667,0.266667,0.466667,0.4,0.4,0.466667,0.8,0.466667,6
G,0.2,0.266667,0.266667,0.2,0.133333,0.4,0.466667,0.333333,0.333333,0.6,0.466667,0.666667,0.133333,0.533333,0.266667,10
F,0.4,0.733333,0.6,0.533333,0.333333,0.533333,0.6,0.266667,0.466667,0.866667,0.4,0.4,0.333333,0.466667,0.266667,6
M,0.466667,0.666667,0.666667,0.533333,0.466667,0.333333,0.4,0.2,0.333333,0.6,0.6,0.6,0.533333,0.333333,0.133333,8
K,0.333333,0.666667,0.4,0.533333,0.133333,0.266667,0.4,0.6,0.133333,0.466667,0.466667,0.733333,0.266667,0.466667,0.2,11
Y,0.466667,0.6,0.533333,0.4,0.266667,0.266667,0.6,0.066667,0.466667,0.666667,0.733333,0.4,0.133333,0.733333,0.266667,3
T,0.333333,0.666667,0.333333,0.333333,0.133333,0.333333,0.733333,0.133333,0.466667,0.8,0.533333,0.333333,0.133333,0.6,0.266667,3
N,0.333333,0.533333,0.466667,0.4,0.266667,0.466667,0.533333,0.2,0.266667,0.666667,0.4,0.466667,0.333333,0.533333,0.066667,7
X,0.333333,0.733333,0.533333,0.533333,0.266667,0.733333,0.333333,0.133333,0.533333,0.666667,0,0.466667,0.2,0.533333,0.266667,10
Y,0.533333,0.4,0.4,0.6,0.266667,0.466667,0.533333,0.266667,0.2,0.4,0.733333,0.333333,0.266667,0.733333,0.4,6
B,0.266667,0.666667,0.333333,0.533333,0.4,0.533333,0.4,0.466667,0.4,0.4,0.4,0.4,0.133333,0.533333,0.466667,9
V,0.333333,0.466667,0.466667,0.333333,0.466667,0.4,0.466667,0.266667,0.133333,0.6,0.466667,0.533333,0.466667,0.666667,0.333333,7
D,0.266667,0.6,0.4,0.4,0.533333,0.533333,0.6,0.333333,0.266667,0.533333,0.466667,0.4,0.466667,0.666667,0.666667,5
Z,0.4,0.666667,0.533333,0.466667,0.333333,0.466667,0.533333,0.2,0.666667,0.8,0.466667,0.533333,0.066667,0.6,0.4,7
H,0.333333,0.333333,0.466667,0.466667,0.4,0.466667,0.333333,0.266667,0.133333,0.466667,0.333333,0.4,0.333333,0.533333,0.533333,8
L,0.333333,0.6,0.466667,0.466667,0.266667,0.333333,0.2,0.2,0.6,0.4,0.066667,0.6,0.066667,0.4,0.2,7
P,0.266667,0.6,0.333333,0.4,0.133333,0.266667,0.933333,0.533333,0.066667,0.733333,0.4,0.2,0.066667,0.666667,0.266667,8
M,0.266667,0.4,0.333333,0.533333,0.266667,0.466667,0.466667,0.8,0.133333,0.466667,0.6,0.533333,0.6,0.4,0,8
X,0.133333,0.133333,0.2,0.2,0.133333,0.533333,0.466667,0.2,0.533333,0.4,0.4,0.533333,0.133333,0.533333,0.333333,9
D,0.2,0.466667,0.266667,0.333333,0.2,0.4,0.533333,0.6,0.466667,0.466667,0.4,0.333333,0.133333,0.533333,0.2,7
I,0.133333,0.333333,0.2,0.266667,0.066667,0.466667,0.466667,0,0.533333,0.866667,0.4,0.533333,0,0.533333,0.066667,8
V,0.333333,0.6,0.333333,0.466667,0.2,0.266667,0.733333,0.133333,0.266667,0.6,0.733333,0.466667,0.2,0.666667,0.066667,8
U,0.2,0.533333,0.266667,0.4,0.133333,0.466667,0.333333,0.933333,0.333333,0.466667,0.866667,0.533333,0.2,0.6,0,8
O,0.2,0.333333,0.266667,0.2,0.2,0.533333,0.466667,0.466667,0.333333,0.6,0.4,0.466667,0.133333,0.533333,0.2,8
H,0.266667,0.533333,0.266667,0.333333,0.133333,0.466667,0.466667,1,0.066667,0.466667,0.4,0.533333,0.2,0.533333,0,8
Y,0.533333,0.666667,0.533333,0.466667,0.2,0.266667,0.666667,0.133333,0.533333,0.733333,0.733333,0.333333,0.066667,0.733333,0.2,3
M,0.333333,0.466667,0.4,0.333333,0.466667,0.466667,0.6,0.4,0.333333,0.466667,0.4,0.533333,0.533333,0.533333,0.333333,7
X,0.4,0.6,0.533333,0.533333,0.6,0.466667,0.466667,0.133333,0.333333,0.466667,0.4,0.533333,0.266667,0.533333,0.533333,8
D,0.133333,0.2,0.2,0.133333,0.133333,0.6,0.4,0.266667,0.333333,0.6,0.266667,0.333333,0.133333,0.533333,0.133333,8
F,0.333333,0.733333,0.333333,0.533333,0.133333,0.066667,0.866667,0.333333,0.266667,0.8,0.733333,0.466667,0,0.533333,0.133333,5
V,0.066667,0.2,0.2,0.133333,0.066667,0.4,0.733333,0.2,0.2,0.533333,0.733333,0.533333,0.133333,0.733333,0.066667,8
J,0.133333,0.4,0.2,0.266667,0.066667,0.8,0.133333,0.6,0.266667,0.866667,0.333333,0.866667,0.066667,0.4,0,8
Y,0.2,0.6,0.266667,0.466667,0.133333,0.4,0.666667,0.066667,0.2,0.533333,0.8,0.533333,0.066667,0.733333,0,8
P,0.133333,0.466667,0.266667,0.333333,0.2,0.266667,0.733333,0.333333,0.266667,0.733333,0.533333,0.266667,0.066667,0.666667,0.2,7
P,0.466667,0.933333,0.466667,0.533333,0.333333,0.533333,0.6,0.266667,0.266667,0.8,0.333333,0.266667,0.266667,0.733333,0.4,6
H,0.266667,0.333333,0.4,0.533333,0.333333,0.6,0.6,0.2,0.066667,0.466667,0.4,0.466667,0.2,0.666667,0.533333,7
Q,0.266667,0.4,0.266667,0.466667,0.333333,0.533333,0.333333,0.466667,0.266667,0.6,0.4,0.533333,0.2,0.533333,0.266667,8
V,0.4,0.733333,0.4,0.533333,0.2,0.266667,0.733333,0.2,0.266667,0.6,0.733333,0.466667,0.133333,0.666667,0.066667,8
T,0.266667,0.466667,0.266667,0.333333,0.133333,0.333333,0.733333,0.066667,0.533333,0.733333,0.6,0.333333,0,0.666667,0.133333,4
K,0.466667,0.733333,0.666667,0.533333,0.4,0.266667,0.6,0.133333,0.533333,0.666667,0.666667,0.666667,0.2,0.533333,0.266667,6
A,0.133333,0.066667,0.2,0.133333,0.066667,0.533333,0.133333,0.133333,0.066667,0.466667,0.133333,0.533333,0.133333,0.466667,0.133333,7
H,0.466667,0.6,0.666667,0.466667,0.533333,0.4,0.533333,0.133333,0.4,0.666667,0.533333,0.533333,0.266667,0.666667,0.266667,7
L,0.266667,0.733333,0.266667,0.533333,0.066667,0,0.066667,0.333333,0.4,0,0,0.466667,0,0.533333,0,8
G,0.133333,0.2,0.266667,0.133333,0.133333,0.466667,0.466667,0.4,0.333333,0.4,0.4,0.6,0.133333,0.6,0.266667,9
X,0.2,0.2,0.266667,0.266667,0.066667,0.466667,0.466667,0.266667,0.266667,0.466667,0.4,0.533333,0.2,0.533333,0.266667,8
M,0.333333,0.333333,0.466667,0.266667,0.333333,0.533333,0.4,0.4,0.333333,0.466667,0.466667,0.533333,0.6,0.4,0.2,7
V,0.4,0.6,0.533333,0.466667,0.6,0.466667,0.333333,0.333333,0.2,0.533333,0.466667,0.6,0.533333,0.6,0.4,9
W,0.066667,0,0.133333,0,0.066667,0.466667,0.533333,0.2,0,0.466667,0.533333,0.533333,0.333333,0.666667,0,8
Q,0.2,0.266667,0.266667,0.333333,0.2,0.533333,0.466667,0.4,0.2,0.533333,0.466667,0.6,0.133333,0.6,0.266667,9
O,0.133333,0.066667,0.133333,0.133333,0.066667,0.533333,0.466667,0.466667,0.333333,0.466667,0.4,0.533333,0.133333,0.533333,0.2,8
R,0.6,0.866667,0.6,0.466667,0.4,0.666667,0.4,0.266667,0.333333,0.666667,0.133333,0.466667,0.4,0.466667,0.4,9
V,0.333333,0.466667,0.333333,0.333333,0.133333,0.133333,0.733333,0.266667,0.2,0.733333,0.8,0.533333,0.133333,0.666667,0,8
N,0.6,0.666667,0.466667,0.333333,0.2,0.6,0.866667,0.4,0.333333,0.2,0.4,0.666667,0.333333,0.533333,0.133333,8
I,0.066667,0.666667,0,0.466667,0,0.466667,0.466667,0.266667,0.266667,0.466667,0.4,0.533333,0,0.533333,0,8
N,0.266667,0.466667,0.466667,0.333333,0.4,0.466667,0.533333,0.2,0.266667,0.533333,0.466667,0.533333,0.466667,0.666667,0.333333,4
M,0.466667,0.733333,0.666667,0.533333,0.733333,0.466667,0.466667,0.333333,0.333333,0.4,0.466667,0.6,0.533333,0.4,0.133333,8
A,0.333333,0.4,0.466667,0.333333,0.333333,0.533333,0.533333,0.2,0.333333,0.466667,0.533333,0.533333,0.333333,0.6,0.266667,6
B,0.266667,0.6,0.4,0.4,0.4,0.533333,0.466667,0.266667,0.333333,0.6,0.4,0.4,0.2,0.6,0.333333,8
U,0.2,0.4,0.266667,0.266667,0.266667,0.533333,0.533333,0.4,0.333333,0.4,0.466667,0.6,0.2,0.533333,0.2,7
K,0.133333,0.266667,0.2,0.2,0.133333,0.333333,0.466667,0.266667,0.4,0.4,0.4,0.733333,0.2,0.533333,0.266667,10
Q,0.066667,0,0.133333,0.066667,0,0.533333,0.466667,0.4,0.2,0.4,0.4,0.6,0.133333,0.533333,0.2,8
F,0.466667,0.666667,0.4,0.333333,0.2,0.333333,0.733333,0.2,0.266667,0.733333,0.466667,0.266667,0.133333,0.533333,0.4,4
Q,0.333333,0.4,0.466667,0.6,0.666667,0.6,0.333333,0.4,0.133333,0.466667,0.4,0.533333,0.533333,0.6,0.266667,8
B,0.066667,0,0.133333,0,0.066667,0.466667,0.533333,0.4,0.266667,0.466667,0.4,0.466667,0.066667,0.533333,0.4,8
O,0.266667,0.6,0.333333,0.466667,0.266667,0.466667,0.4,0.6,0.333333,0.466667,0.333333,0.533333,0.2,0.533333,0.2,8
S,0.2,0.533333,0.266667,0.4,0.2,0.533333,0.533333,0.466667,0.466667,0.533333,0.333333,0.4,0.133333,0.533333,0.6,8
J,0.266667,0.4,0.333333,0.466667,0.266667,0.6,0.533333,0.333333,0.4,0.466667,0.333333,0.533333,0.2,0.6,0.533333,9
Y,0.466667,0.733333,0.466667,0.533333,0.266667,0.2,0.666667,0.133333,0.466667,0.666667,0.8,0.4,0.066667,0.733333,0.133333,5
F,0.333333,0.666667,0.4,0.533333,0.466667,0.466667,0.4,0.4,0.266667,0.533333,0.4,0.533333,0.4,0.666667,0.466667,11
Z,0.333333,0.466667,0.266667,0.666667,0.266667,0.6,0.333333,0.333333,0.333333,0.733333,0.333333,0.466667,0.2,0.6,0.533333,10
T,0.4,0.733333,0.4,0.533333,0.266667,0.333333,0.8,0.133333,0.533333,0.8,0.6,0.266667,0.066667,0.733333,0.133333,4
P,0.266667,0.4,0.4,0.266667,0.266667,0.533333,0.333333,0.466667,0.333333,0.4,0.333333,0.466667,0.2,0.533333,0.266667,9
F,0.266667,0.6,0.333333,0.466667,0.266667,0.333333,0.733333,0.133333,0.466667,0.733333,0.6,0.333333,0.066667,0.666667,0.2,5
Y,0.266667,0.333333,0.333333,0.2,0.133333,0.266667,0.733333,0.133333,0.466667,0.733333,0.666667,0.333333,0.066667,0.733333,0.133333,5
F,0.133333,0.066667,0.2,0.133333,0.133333,0.4,0.666667,0.266667,0.333333,0.666667,0.6,0.333333,0.066667,0.6,0.2,7
I,0.466667,0.933333,0.333333,0.533333,0.2,0.6,0.4,0.4,0.333333,0.866667,0.2,0.466667,0.2,0.533333,0.333333,11
L,0.2,0.4,0.266667,0.266667,0.133333,0.6,0.2,0.133333,0.4,0.6,0.133333,0.666667,0.066667,0.333333,0.2,9
M,0.333333,0.666667,0.4,0.533333,0.4,0.533333,0.4,0.733333,0.066667,0.4,0.533333,0.533333,0.6,0.333333,0.133333,5
K,0.333333,0.733333,0.4,0.533333,0.333333,0.266667,0.4,0.466667,0.2,0.466667,0.466667,0.8,0.266667,0.533333,0.2,11
P,0.066667,0.2,0.2,0.133333,0.066667,0.466667,0.533333,0.266667,0.2,0.733333,0.333333,0.266667,0.066667,0.6,0.133333,8
Q,0.266667,0.533333,0.266667,0.6,0.4,0.466667,0.666667,0.333333,0.2,0.4,0.666667,0.733333,0.2,0.6,0.4,8
Y,0.466667,0.466667,0.4,0.666667,0.266667,0.6,0.466667,0.4,0.4,0.266667,0.733333,0.466667,0.333333,0.666667,0.2,7
V,0.466667,0.666667,0.466667,0.533333,0.266667,0.266667,0.733333,0.133333,0.266667,0.6,0.733333,0.466667,0.266667,0.6,0.066667,7
K,0.266667,0.466667,0.4,0.333333,0.266667,0.333333,0.466667,0.333333,0.533333,0.466667,0.4,0.8,0.2,0.533333,0.333333,10
V,0.266667,0.533333,0.4,0.4,0.2,0.466667,0.733333,0.2,0.266667,0.4,0.8,0.6,0.133333,0.666667,0.066667,8
B,0.2,0.333333,0.266667,0.266667,0.266667,0.466667,0.466667,0.333333,0.4,0.4,0.4,0.4,0.133333,0.533333,0.466667,10
E,0.266667,0.666667,0.4,0.533333,0.533333,0.466667,0.466667,0.2,0.333333,0.4,0.466667,0.666667,0.333333,0.666667,0.533333,8
D,0.333333,0.733333,0.466667,0.533333,0.466667,0.6,0.533333,0.333333,0.333333,0.666667,0.333333,0.266667,0.266667,0.533333,0.333333,9
M,0.266667,0.266667,0.533333,0.2,0.266667,0.466667,0.4,0.2,0.266667,0.6,0.533333,0.6,0.533333,0.4,0.133333,8
Y,0.266667,0.666667,0.4,0.466667,0.066667,0.466667,0.8,0.133333,0.2,0.533333,0.8,0.533333,0.066667,0.666667,0,8
K,0.2,0.466667,0.333333,0.4,0.333333,0.4,0.533333,0.2,0.266667,0.466667,0.266667,0.6,0.333333,0.2,0.266667,9
K,0.2,0.066667,0.266667,0.066667,0.133333,0.4,0.466667,0.266667,0.466667,0.466667,0.4,0.733333,0.133333,0.533333,0.266667,10
L,0.4,0.6,0.333333,0.266667,0.133333,0.4,0.333333,0.2,0.466667,0.666667,0.266667,0.8,0.133333,0.4,0.4,8
Q,0.333333,0.6,0.4,0.733333,0.466667,0.533333,0.4,0.533333,0.266667,0.333333,0.4,0.6,0.2,0.533333,0.4,10
G,0.133333,0,0.133333,0.066667,0.066667,0.533333,0.4,0.333333,0.333333,0.4,0.333333,0.6,0.066667,0.533333,0.333333,10
L,0.066667,0,0.133333,0.066667,0,0.133333,0.066667,0.333333,0.333333,0,0.133333,0.333333,0,0.533333,0,8
Q,0.2,0.466667,0.266667,0.4,0.133333,0.466667,0.333333,0.6,0.4,0.333333,0.333333,0.466667,0.2,0.533333,0.266667,8
M,0.333333,0.4,0.4,0.533333,0.266667,0.533333,0.466667,0.866667,0.133333,0.4,0.6,0.533333,0.6,0.4,0,8
F,0.066667,0.2,0.133333,0.133333,0.066667,0.333333,0.666667,0.266667,0.266667,0.666667,0.533333,0.333333,0.066667,0.6,0.2,7
G,0.333333,0.666667,0.4,0.466667,0.333333,0.466667,0.466667,0.466667,0.466667,0.4,0.333333,0.666667,0.066667,0.466667,0.333333,11
J,0.066667,0.2,0.133333,0.066667,0.066667,0.666667,0.466667,0.133333,0.266667,0.733333,0.333333,0.6,0.066667,0.466667,0,7
D,0.333333,0.533333,0.533333,0.4,0.4,0.666667,0.466667,0.266667,0.4,0.666667,0.2,0.333333,0.2,0.533333,0.2,8
K,0.333333,0.733333,0.466667,0.533333,0.466667,0.333333,0.4,0.2,0.466667,0.4,0.4,0.6,0.266667,0.533333,0.4,9
V,0.133333,0.4,0.266667,0.266667,0.133333,0.466667,0.733333,0.2,0.2,0.466667,0.733333,0.533333,0.133333,0.666667,0.066667,8
O,0.533333,0.733333,0.4,0.4,0.2,0.533333,0.333333,0.266667,0.4,0.533333,0.2,0.533333,0.333333,0.466667,0.333333,8
O,0.266667,0.4,0.333333,0.266667,0.2,0.533333,0.466667,0.466667,0.333333,0.666667,0.4,0.533333,0.2,0.533333,0.2,8
W,0.266667,0.733333,0.466667,0.533333,0.466667,0.266667,0.666667,0.133333,0.2,0.533333,0.6,0.6,0.533333,0.666667,0.066667,8
O,0.266667,0.4,0.266667,0.266667,0.2,0.533333,0.466667,0.466667,0.4,0.6,0.333333,0.466667,0.2,0.533333,0.2,8
R,0.2,0.266667,0.333333,0.2,0.2,0.533333,0.533333,0.2,0.333333,0.6,0.333333,0.466667,0.2,0.4,0.266667,10
O,0.2,0.333333,0.266667,0.2,0.133333,0.533333,0.466667,0.466667,0.266667,0.6,0.4,0.533333,0.133333,0.533333,0.2,8
I,0.2,0.6,0.266667,0.466667,0.2,0.533333,0.4,0,0.466667,0.866667,0.4,0.6,0,0.466667,0.133333,7
C,0.266667,0.466667,0.333333,0.333333,0.2,0.333333,0.533333,0.466667,0.466667,0.533333,0.533333,0.933333,0.066667,0.666667,0.266667,10
J,0.066667,0.2,0.133333,0.266667,0.066667,0.733333,0.266667,0.6,0.2,0.8,0.533333,0.866667,0.066667,0.4,0,8
A,0.266667,0.666667,0.333333,0.533333,0.266667,0.4,0.333333,0.2,0.066667,0.4,0.066667,0.533333,0.133333,0.466667,0.133333,7
O,0.266667,0.4,0.333333,0.266667,0.2,0.466667,0.533333,0.533333,0.4,0.533333,0.533333,0.4,0.2,0.533333,0.266667,8
D,0.266667,0.466667,0.4,0.4,0.333333,0.333333,0.466667,0.466667,0.466667,0.466667,0.4,0.466667,0.266667,0.4,0.333333,6
W,0.333333,0.666667,0.466667,0.466667,0.4,0.266667,0.6,0.333333,0.066667,0.466667,0.6,0.533333,0.533333,0.666667,0,8
H,0.066667,0,0.133333,0,0,0.466667,0.533333,0.733333,0.066667,0.466667,0.4,0.533333,0.133333,0.533333,0,8
Y,0.133333,0.066667,0.133333,0.066667,0,0.466667,0.6,0.133333,0.133333,0.4,0.8,0.533333,0.066667,0.666667,0,8
U,0.266667,0.6,0.333333,0.466667,0.266667,0.333333,0.533333,0.4,0.466667,0.533333,0.6,0.666667,0.2,0.6,0.066667,8
F,0.066667,0,0.066667,0,0,0.2,0.733333,0.266667,0.2,0.733333,0.6,0.466667,0,0.533333,0.133333,8
